nom répertoire photo|adresse site|Nom 1|Nom3|Nom 2|Nom latin|Nom latin2|Nom anglais|Ordre:famille|Fleur en groupe/Fleur isolée|Inflorescence|Fleur/sans fleur|Couleur de la fleur|Couleur 2|Aspect de la fleur|Particularité|Aspect réformé|Nombre de pétales, tépales ou lobes|Forme de la fleur Régulière/Irrégulière|Type de feuille|disposition des feuilles|Tige pubescente/glabre/épine|Feuille pubescente 1/ Feuille pubescente 2/Feuille glabre|FIN
||Knautie des champs||Scabieuse des champs|Knautia arvensis||Field Scabious|Dipsacaceae|cyme|groupe|avec|rose||composée||CLOT|>10|régulière, irrégulière|simple dentée, simple entière |opposées|pubescente|pubescente2|
||Laiteron âpre|Laiteron piquant|Laiteron rude|Sonchus asper||sharp-fringed sow thistle|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|>10|régulière, irrégulière|simple dentée|alternes|glabre|glabre|
||Laiteron des champs|||Sonchus arvensis||field sow thistle|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|>10|régulière, irrégulière|divisée|alternes|glabre|glabre|
||Laiteron maraîcher||Laiteron potager|Sonchus oleraceus||common sow thistle|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|>10|régulière, irrégulière|divisée|alternes|glabre|glabre|
||Laitue des murs||Laitue des murailles|Mycelis muralis||wall lettuce|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|5|régulière, irrégulière|divisée|alternes|glabre|glabre|
||Laitue scariole||Laitue sauvage|Lactuca serriola||prickly lettuce|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|>10|régulière, irrégulière|simple dentée|alternes|glabre|glabre|
||Lamier amplexicaule|||Lamium amplexicaule||henbit deadnettle|Lamiaceae|couronne|groupe|avec|rose||tube|tachetée|PSLI|5|irrégulière|simple dentée|opposées|pubescente|pubescente2|
||Lamier blanc||Ortie blanche|Lamium album||white deadnettle|Lamiaceae|couronne|groupe|avec|blanc||tube||PSLI|5|irrégulière|simple dentée|opposées|pubescente|pubescente2|
||Lamier jaune||Ortie jaune|Lamium galeobdolon||yellow archangel|Lamiaceae|couronne|groupe|avec|jaune||tube|tachetée|PSLI|4|irrégulière|simple dentée|opposées|pubescente|pubescente2|
||Lamier pourpre|Pain de poulet|Ortie rouge|Lamium purpureum||red deadnettle|Lamiaceae|couronne|groupe|avec|rose|blanc|tube|tachetée|PSLI|5|irrégulière|simple dentée|alternes|glabre|pubescente2|
||Lamier tacheté||Lamier maculé|Lamium maculatum||spotted white deadnettle|Lamiaceae|couronne|groupe|avec|rose||tube|tachetée|PSLI|5|irrégulière|simple dentée|opposées|pubescente|pubescente2|
||Lampourde d'Italie|||Xanthium orientale subsp. italicum ||Canada cocklebur|Asteraceae||groupe||jaune|vert|||autre|0||simple dentée|alternes|pubescente|pubescente2|
||Lampsane commune|||Lapsana communis||common nipplewort|Asteraceae|grappe|groupe|avec|jaune||composée||CLOT|>10|régulière, irrégulière|divisée, simple dentée|alternes|glabre, pubescente|pubescente2|
||Lierre||Lierre grimpant|Hedera helix||English ivy |Araliaceae|ombelle|groupe|avec|vert|jaune|5 pétales||PSER|5|régulière|simple entière|alternes|glabre|glabre|
||Limodore à feuilles avortées||Limodore sans feuille|Limodorum abortivum||Violet Limodore|Orchidaceae|épi|groupe|avec|bleu|blanc|présence d'éperon|éperon, orchidée|PSI|6|irrégulière|autre|alternes|glabre|glabre|
||Lin bisannuel||Lin à feuilles étroites|Linum bienne||pale flax |Linaceae|grappe|groupe|avec|rose||5 pétales||PSER|5|régulière|simple entière|alternes|glabre|glabre|
||Lin purgatif|||Linum catharticum||fairy flax|Linaceae|cyme|groupe|avec|blanc||5 pétales|tachetée|PSER|5|régulière|simple entière|opposées|glabre|glabre|
||Linaire bâtarde||Fausse velvote|Kickxia spuria||roundleaf cancerwort |Scrofulariaceae|isolée|solitaire|avec|jaune|marron|tube|éperon, tachetée|PSLI|5|irrégulière|simple dentée|alternes, opposées|pubescente|pubescente2|
||Linaire commune|||Linaria vulgaris||Common Toadflax|Scrofulariaceae|grappe|groupe|avec|jaune||tube|éperon, tachetée|PSLI|5|irrégulière|simple entière|alternes|glabre|glabre|
||Linaire couchée||Linaire étalée|Linaria supina||lesser butter and eggs |Scrofulariaceae|grappe|groupe|avec|jaune||tube|éperon, tachetée|PSLI|5|irrégulière|simple entière|verticillées|glabre|glabre|
||Linaire cymbalaire|Cymbalaire des murs|Linaire des murs|Cymbalaria muralis||ivy-leaved toadflax|Scrofulariaceae|isolée|solitaire|avec|rose|blanc|tube|éperon, tachetée|PSLI|5|irrégulière|simple entière|alternes, opposées|glabre|glabre|
||Linaire élatine||Velvote|Kickxia elatine||sharpleaf cancerwort|Scrofulariaceae|isolée|solitaire|avec|jaune|bleu|tube|éperon, tachetée|PSLI|5|irrégulière|simple dentée, simple entière|alternes|pubescente|pubescente2|
||Linaire petite||Petite linaire|Chaenorrhinum minus||Small Toadflax|Scrofulariaceae|grappe|groupe|avec|rose|blanc|tube|éperon, tachetée|PSLI|5|irrégulière|simple entière|alternes, opposées|pubescente|pubescente2|
||Linaire striée||Linaire rampante|Linaria repens||Pale toadflax|Scrofulariaceae|grappe|groupe|avec|rose|blanc|tube|éperon, tachetée|PSLI|5|irrégulière|simple entière|alternes, verticillées|glabre|glabre|
||Liseron des champs|Vrillée|Petit liseron|Convolvulus arvensis||field bindweed|Convolvulaceae|isolée|solitaire|avec|rose|blanc|entonnoir|tachetée|PSLE|5|régulière|simple entière|alternes|glabre, pubescente|glabre|
||Liseron des haies|Grande vrille|Grand liseron|Calystegia sepium||hedge false bindweed|Convolvulaceae|isolée|solitaire|avec|blanc||entonnoir||PSLE|5|régulière|simple entière|alternes|glabre|glabre|
||Listère à feuilles ovales|||Listera ovata||eggleaf twayblade |Orchidaceae|grappe|groupe|avec|vert||orchidée|orchidée|PSI|6|irrégulière|simple entière|opposées|pubescente|glabre|
||Lobélie brûlante||Cardinale des marais|Lobelia urens||heath lobelia|Campanulaceae|grappe|groupe|avec|bleu||tube||PSLI|5|irrégulière|simple dentée|alternes|pubescente|glabre|
||Lotier corniculé||Lotier commun|Lotus corniculatus||bird's-foot trefoil|Fabaceae|ombelle|groupe|avec|jaune||papillon|papillon|PSI|5|irrégulière|composée|alternes|glabre, pubescente|pubescente1|
||Luzerne commune||Luzerne cultivée|Medicago sativa||alfalfa|Fabaceae|grappe|groupe|avec|bleu||papillon|papillon|PSI|5|irrégulière|composée|alternes|glabre, pubescente|glabre, pubescente2|
||Luzerne lupuline||Minette|Medicago lupulina||black medick|Fabaceae|grappe|groupe|avec|jaune||papillon|papillon|PSI|5|irrégulière|composée|alternes|pubescente|pubescente2|
||Luzerne naine||Petite luzerne|Medicago minima||little bur-clover|Fabaceae|grappe|groupe|avec|jaune||papillon|papillon|PSI|5|irrégulière|composée|alternes|pubescente|pubescente2|
||Luzerne tachée||Luzerne d'Arabie|Medicago arabica||spotted medick|Fabaceae|grappe|groupe|avec|jaune||papillon|papillon|PSI|5|irrégulière|composée|alternes|glabre, pubescente|glabre, pubescente1|
||Lysimaque commune|Chasse-bosse|Grande lysimaque|Lysimachia vulgaris||garden yellow loosestrife|Primulaceae|grappe|groupe|avec|jaune||5 pétales||PSLE|5|régulière|simple entière|verticillées|pubescente|pubescente2, pubescente1|
||Lysimaque des bois|||Lysimachia nemorum||yellow pimpernel|Primulaceae|isolée|solitaire|avec|jaune||5 pétales||PSLE|5|régulière|simple entière|opposées|glabre|glabre|
||Lysimaque nummulaire|Monnoyère|Herbe aux écus|Lysimachia nummularia||creeping jenny |Primulaceae|isolée|solitaire|avec|jaune||5 pétales||PSLE|5|régulière|simple entière|opposées|glabre|glabre|
||Lysimaque ponctuée|||Lysimachia punctata||large yellow loosestrife |Primulaceae|couronne|groupe|avec|jaune||5 pétales||PSLE|5|régulière|simple entière|opposées, verticillées|pubescente|pubescente2|
||Lythrum salicaire|Salicaire officinale|Lysimaque rouge|Lythrum salicaria||purple loosestrife|Lythraceae|couronne|groupe|avec|rose||PSER||PSER|4, 5, 6|régulière|simple entière|opposées, verticillées|glabre, pubescente|glabre, pubescente1|
||Mâche carénée||Doucette carénée|Valerianella locusta f. carinata||European Corn Salad|Caprifoliaceae|tête|groupe|avec|blanc|bleu|tube||PSLE|5|régulière|simple dentée, simple entière |opposées|pubescente|glabre|
||Mâche potagère||Doucette|Valerianella locusta||Corn Salad|Valerianaceae|tête|groupe|avec|blanc|bleu|tube||PSLE|5|régulière|simple dentée, simple entière |opposées|pubescente|pubescente2|
||Marguerite commune||Grande marguerite|Leucanthemum vulgare||oxeye daisy|Asteraceae|isolée|solitaire|avec|blanc||composée||CTL|>10|régulière, irrégulière|simple dentée|alternes|pubescente|pubescente2|
||Matricaire camomille||Camomille sauvage|Matricaria recutita||chamomile|Asteraceae|grappe|groupe|avec|blanc||composée||CTL|>10|régulière, irrégulière|divisée|alternes|glabre, pubescente|glabre, pubescente2|
||Matricaire discoïde|Matricaire sans ligules|Matricaire odorante|Matricaria discoidea||pineappleweed|Asteraceae|grappe|groupe|avec|vert||composée||CLOT|>10|régulière, irrégulière|divisée|alternes|glabre|glabre|
||Matricaire inodore|Camomille inodore| Matricaire perforée|Matricaria perforata||scentless mayweed|Asteraceae|grappe|groupe|avec|blanc||composée||CTL|>10|régulière, irrégulière|divisée|alternes|glabre|pubescente2|
||Mauve à feuilles rondes|Petite mauve|Mauve commune|Malva neglecta||Common mallow|Malvaceae|grappe|groupe|avec|blanc|rose|5 pétales|échancré, tachetée|PSLE, PSER|5|régulière|simple dentée|alternes|pubescente|pubescente2|
||Mauve musquée|||Malva moschata||musk-mallow|Malvaceae|grappe|groupe|avec|rose||5 pétales||PSLE, PSER|5|régulière|divisée|alternes|pubescente|pubescente1|
||Mauve sylvestre|Mauve des bois|Grande mauve|Malva sylvestris||High Mallow|Malvaceae|grappe|groupe|avec|rose||5 pétales|échancré|PSLE, PSER|5|régulière|simple dentée|alternes|pubescente|glabre|
||Mélampyre à crêtes|||Melampyrum cristatum||Crested Cow-wheat|Scrofulariaceae||groupe||blanc|||tachetée|PSLI|1-3, 4||simple entière|opposées|pubescente|pubescente2|
||Mélampyre des champs||Rougeotte|Melampyrum arvense||field cow-wheat|Scrofulariaceae|épi|groupe|avec|rose||tube|tachetée|PSLI|1-3, 4|irrégulière|divisée, simple entière|opposées|pubescente|pubescente2|
||Mélampyre des prés|||Melampyrum pratense||common cow-wheat|Scrofulariaceae|grappe|groupe|avec|blanc|jaune|tube|tachetée|PSLI|1-3, 4|irrégulière|simple entière|opposées|glabre, pubescente|pubescente2|
||Mélilot blanc|||Melilotus albus||sweet clover|Fabaceae|grappe|groupe|avec|blanc||papillon|papillon|PSI|5|irrégulière|composée|alternes|glabre, pubescente|pubescente1|
||Mélilot officinal||Mélilot des prés|Melilotus officinalis||yellow sweet clover|Fabaceae|grappe|groupe|avec|jaune||papillon|papillon|PSI|5|irrégulière|composée|alternes|pubescente|pubescente1|
||Menthe aquatique|||Mentha aquatica ||water mint|Lamiaceae|tête|groupe|avec|blanc|rose|tube||PSLI|4|irrégulière|simple dentée|opposées|pubescente|pubescente1|
||Millepertuis perforé|Herbe à mille trous|Millepertuis commun|Hypericum perforatum||St John's wort|Hypericaceae|grappe|groupe|avec|jaune||5 pétales||PSER|5|régulière|simple entière|alternes|glabre|glabre|
||Molène à fleurs denses|||Verbascum densiflorum||dense-flowered mullein|Scrofulariaceae|épi simple|groupe|avec|jaune||5 pétales||PSLI|5|régulière|simple dentée, simple entière |alternes|pubescente|pubescente2|
||Molène blattaire|||Verbascum blattaria||Moth mullein|Scrofulariaceae|grappe|groupe|avec|jaune||5 pétales||PSLI|5|régulière|simple dentée|alternes|glabre, pubescente|glabre|
||Molène bouillon-blanc||Bouillon blanc|Verbascum thapsus||Common mullein|Scrofulariaceae|épi simple|groupe|avec|jaune||5 pétales||PSLI|5|régulière|simple dentée, simple entière |alternes|pubescente|pubescente2|
||Molène en baguette|Molène effilée|Molène stricte|Verbascum virgatum||Twiggy mullein|Scrofulariaceae|épi simple|groupe|avec|jaune||5 pétales||PSLI|5|régulière|simple dentée|alternes|glabre, pubescente|pubescente2|
||Molène floconneuse|||Verbascum pulverulentum||Hoary mullein|Scrofulariaceae|grappe|groupe|avec|jaune||5 pétales||PSLI|5|régulière|simple entière|alternes|pubescente|pubescente2|
||Morelle douce-amère|Vigne de Judée|Douce-amère|Solanum dulcamara||bittersweet nightshade|Solanaceae|cyme|groupe|avec|bleu||5 pétales|tachetée|PSLE|5|régulière|simple entière|alternes|pubescente|glabre, pubescente2|
||Morelle noire|||Solanum nigrum||European black nightshade|Solanaceae|cyme|groupe|avec|blanc||5 pétales||PSLE|5|régulière|simple dentée, simple entière |alternes|glabre, pubescente|pubescente2|
||Mouron bleu||Mouron femelle|Lysimachia foemina|Anagallis foemina|Poorman's Weatherglass|Primulaceae|grappe|groupe|avec|bleu||5 pétales|tachetée|PSLE|5|régulière|simple entière|opposées|glabre|glabre|
||Mouron rouge|Morgeline|Mouron des champs|Lysimachia arvensis|Anagallis arvensis|Scarlet pimpernel|Primulaceae|grappe|groupe|avec|rose||5 pétales||PSLE|5|régulière|simple entière|opposées|glabre|glabre|
||Moutarde blanche|||Sinapis alba||White mustard|Brassicaceae|grappe|groupe|avec|jaune||PSER||PSER|4|régulière|divisée|alternes|pubescente|pubescente2|
||Moutarde des champs|||Sinapis arvensis||Field mustard|Brassicaceae|grappe|groupe|avec|jaune||PSER||PSER|4|régulière|divisée|alternes|pubescente|pubescente2|
||Moutarde noire|||Sinapis nigra|Brassica nigra|black mustard|Brassicaceae|grappe|groupe|avec|jaune||PSER||PSER|4|régulière|divisée|alternes|pubescente|pubescente2|
||Muguet|||Convallaria majalis||Lily of the valley|Convallariaceae|grappe|groupe|avec|blanc||cloche|cloche|PSLE|6|régulière|simple entière|à la base|glabre|glabre|
||Muscari à toupet|||Muscari comosum||Tassel Hyacinth|Asparagaceae||groupe||bleu|marron|||PSLE|6||simple entière|à la base|glabre|glabre|
||Muscari négligé|Muscari oublié|Muscari en grappe|Muscari neglectum||Grape Hyacinth|Asparagaceae||groupe||bleu||cloche|cloche|PSLE|6||simple entière|à la base|glabre|glabre|
||Myosotis bicolore||Myosotis changeant|Myosotis discolor||changing forget-me-not|Boraginaceae||groupe||bleu|blanc||tachetée|PSLE|5||simple entière|alternes|pubescente|pubescente2|
||Myosotis des champs||Myosotis intermédiaire|Myosotis arvensis||Field Forget-me-not|Boraginaceae||groupe||bleu|||tachetée|PSLE|5||simple entière|alternes|pubescente|pubescente2|
||Myosotis des marais||Myosotis queue de scorpion|Myosotis scorpioides||Water Forget-me-not|Boraginaceae||groupe||bleu|||tachetée|PSLE|5||simple entière|alternes|pubescente|pubescente2|
||Myosotis hérissé||Myosotis très rameux|Myosotis ramosissima||Early Forget-me-not|Boraginaceae||groupe||bleu|||tachetée|PSLE|5||simple entière|alternes|pubescente|pubescente2|
||Néottie nid d'oiseau|||Neottia nidus-avis||Bird's-nest Orchid|Orchidaceae||groupe||marron|||orchidée|PSI|6||autre|autre|pubescente|glabre|
||Odontite tardif||Euphraise tardive|Odontites vernus||red bartsia|Scrofulariaceae||groupe||rose||||PSLI|4, 5||simple dentée|opposées|pubescente|pubescente2|
||Oeillet arméria||Oeillet velu|Dianthus armeria||Deptford Pink|Caryophyllaceae||groupe||rose|||tachetée|PSER|5||simple entière|opposées|pubescente|pubescente2|
||Oeillet des Chartreux|||Dianthus carthusianorum||Carthusian Pink|Caryophyllaceae||groupe||rose||||PSER|5||simple entière|opposées|glabre|glabre|
||Oeillet prolifère|Petrorhagie prolifère|Tunique prolifère|Petrorhagia prolifera||childing pink|Caryophyllaceae||groupe||rose|||échancré|PSER|5||simple entière|opposées|glabre|glabre|
||Onagre à petites fleurs||Onagre muriquée|Oenothera parviflora||northern evening primrose|Onagraceae||groupe||jaune||||PSER|4||simple dentée|alternes|pubescente|glabre, pubescente1|
||Onagre bisannuelle||Herbe aux ânes|Oenothera biennis||common evening-primrose|Onagraceae||groupe||jaune||||PSER|4||simple dentée|alternes|pubescente|glabre, pubescente1|
||Onagre de Glaziou||Onagre à grandes fleurs|Oenothera glazioviana||large-flowered evening primrose|Onagraceae||groupe||jaune||||PSER|4||simple dentée|alternes|pubescente|glabre, pubescente1|
||Ophrys abeille|||Ophrys apifera||bee orchid|Orchidaceae||groupe||rose|||orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Ophrys araignée|||Ophrys aranifera||Early Spider-orchid|Orchidaceae||groupe||vert|||orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Ophrys mouche|||Ophrys insectifera||Fly Orchid|Orchidaceae||groupe||vert|marron||orchidée, tachetée|PSI|6||simple entière|à la base|glabre|glabre|
||Orchis bouc|Orchis à odeur de bouc|Loroglosse à odeur de bouc|Himantoglossum hircinum||lizard orchid|Orchidaceae||groupe||vert|||orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis bouffon||Morion|Anacamptis morio||green-winged orchid|Orchidaceae||groupe||rose|||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis brûlé|||Neotina ustulata|Neotinea ustulata|burnt orchid|Orchidaceae||groupe||blanc|bleu||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis de Fuchs|||Dactylorhiza fuchsii||common spotted orchid|Orchidaceae||groupe||rose|blanc||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis homme pendu|||Orchis anthropophora||Man Orchid|Orchidaceae||groupe||vert|jaune||orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis mâle|||Orchis mascula||early-purple orchid|Orchidaceae||groupe||rose|||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis militaire||Orchis casqué|Orchis militaris||military orchid|Orchidaceae||groupe||rose|||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis moucheron|||Gymnadenia conopsea||fragrant orchid|Orchidaceae||groupe||rose|||éperon, orchidée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis pourpre|||Orchis purpurea||lady orchid|Orchidaceae||groupe||bleu|blanc||éperon, orchidée, tachetée|PSI|6||simple entière|à la base|glabre|glabre|
||Orchis pyramidal||Anacamptis pyramidal|Anacamptis pyramidalis||pyramidal orchid|Orchidaceae||groupe||rose|||éperon, orchidée|PSI|6||simple entière|alternes, à la base|glabre|glabre|
||Orchis singe|||Orchis simia||monkey orchid|Orchidaceae||groupe||blanc|rose||éperon, orchidée, tachetée|PSI|6||simple entière|alternes, à la base|glabre|glabre|
||Orchis tacheté|||Dactylorhiza maculata||heath spotted-orchid|Orchidaceae||groupe||rose|||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Orchis vert||Orchis grenouille|Dactylorhiza viridis||frog orchid|Orchidaceae||groupe||vert|marron||éperon, orchidée, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Ornithogale en ombelle|Belle d'onze heures|Dame d'onze heures|Ornithogalum umbellatum||Star-of-Bethlehem|Hyacinthaceae||groupe||blanc||||PSER|6||simple entière, autre|à la base|glabre|glabre|
||Orobanche du lierre|||Orobanche hederae||Ivy Broomrape|Orobanchaceae||groupe||jaune|blanc|||PSLI|4, 5||autre|autre|pubescente|glabre|
||Orpin âcre|Vermiculaire|Poivre des murailles|Sedum acre||goldmoss stonecrop|Crassulaceae||groupe||jaune||||PSER|5||simple entière|alternes|glabre|glabre|
||Orpin blanc||Sédum blanc|Sedum album||white stonecrop|Crassulaceae||groupe||blanc||||PSER|5||simple entière|alternes|glabre|glabre|
||Orpin rupestre|Orpin réfléchi|Orpin des rochers|Sedum rupestre||reflexed stonecrop|Crassulaceae||groupe||jaune||||PSER|5, 6, 7-10||simple entière|alternes|glabre|glabre|
||Oseille commune|Oseille des prés|Grande oseille|Rumex acetosa||common sorrel|Polygonaceae||groupe||rose|vert|||PSER|6||simple dentée, simple entière |alternes|glabre|glabre|
||Oxalis corniculée|||Oxalis corniculata||creeping woodsorrel|Oxalidaceae||groupe, solitaire||jaune||||PSER|5||composée|alternes|pubescente|glabre, pubescente2|
||Oxalis droite|Oxalis d'Europe|Oxalis des fontaines|Oxalis fontana|Oxalis stricta|common yellow woodsorrel|Oxalidaceae||groupe, solitaire||jaune||||PSER, PSLE|5||composée|alternes|glabre, pubescente|glabre|
||Panais|||Pastinaca sativa||parsnip|Apiaceae||groupe||jaune||||PSER|5||composée|alternes|pubescente|pubescente2|
||Panicaut champêtre||Chardon roulant|Eryngium campestre||field eryngo|Apiaceae||groupe||blanc|vert|||PSER|5||divisée|opposées|glabre|glabre|
||Pâquerette||Pâquerette vivace|Bellis perennis||common daisy|Asteraceae||solitaire||blanc||||CTL|>10||simple dentée|à la base|glabre|glabre, pubescente2|
||Passerage drave||Cardaire drave|Lepidium draba||whitetop|Brassicaceae||groupe||blanc||||PSER|4||simple dentée|alternes|pubescente|pubescente2|
||Pavot||Pavot somnifère|Papaver somniferum||opium poppy|Papaveraceae||solitaire||rose|blanc||tachetée|PSER|4||simple dentée|alternes|glabre, pubescente|glabre|
||Pédiculaire des bois|||Pedicularis sylvatica||Common Lousewort|Scrofulariaceae||groupe||rose||||PSLI|4||composée|alternes|glabre|glabre|
||Pensée sauvage||Pensée tricolore|Viola tricolor||heartsease|Violaceae||solitaire||bleu|blanc||tachetée|PSI|5||simple dentée|alternes|pubescente|glabre|
||Perce-neige|||Galanthus nivalis||snowdrop|Amaryllidaceae||solitaire||blanc|||tachetée|PSI|6||simple entière|à la base|glabre|glabre|
||Pétasite odorant|Héliotrope d'hiver|Pétasite des Pyrénées|Petasites pyrenaicus||Winter Heliotrope|Asteraceae||groupe||blanc|rose|||CTL|>10||simple dentée|à la base|pubescente|pubescente1|
||Petite centaurée||Petite-centaurée élégante|Centaurium pulchellum||lesser centaury|Gentianaceae||groupe||rose||||PSLE|5||simple entière|opposées|glabre|glabre|
||Petite centaurée rouge||Erythrée|Centaurium erythraea||common centaury|Gentianaceae||groupe||rose||||PSLE|5||simple entière|opposées|glabre|glabre|
||Petite Pervenche|||Vinca minor||lesser periwinkle|Apocynaceae||solitaire||bleu||||PSLE|5||simple entière|opposées|glabre|glabre|
||Petite Pimprenelle||Petite sanguisorbe|Sanguisorba minor||Salad burnet|Rosaceae||groupe||vert|rose|||PSER|4||composée|alternes|glabre, pubescente||
||Phalangère à feuilles planes|Siméthis à feuilles planes|Siméthis de Mattiazzi,|Simethis mattiazzii||Kerry Lily|Asphodelaceae||groupe||blanc|rose|||PSER|6||simple entière|à la base|glabre|glabre|
||Phalangère à feuilles de lys|||Anthericum liliago||St Bernard's lily|Liliaceae, Asparagaceae||groupe||blanc||||PSER|6||simple entière|à la base|glabre|glabre|
||Picris fausse vipérine||Picride fausse-épervière|Picris hieracioides||hawkweed oxtongue|Asteraceae||groupe||jaune||||CLOT|>10||simple dentée|alternes|pubescente|pubescente2|
||Picris fausse-épervière||Picride fausse vipérine|Picris echioides|Helminthotheca echioides|bristly oxtongue|Asteraceae||groupe||jaune||||CLOT|>10||simple dentée|alternes|pubescente|pubescente2|
||Pied d'oiseau comprimé||Ornithope comprimé|Ornithopus compressus||yellow serradella|Fabaceae||groupe||jaune|||papillon|PSI|5||composée|alternes|pubescente|pubescente2|
||Pied d'oiseau délicat||Ornithope délicat|Ornithopus perpusillus||little white bird's foot|Fabaceae||groupe||blanc|rose||papillon, tachetée|PSI|5||composée|alternes|pubescente|pubescente2|
||Pigamon jaune|Pigamon noircissant|Pigamon des rives|Thalictrum flavum||yellow meadow-rue|Ranunculaceae||groupe||blanc|jaune|||PSER|4, 5||composée|alternes|glabre|glabre|
||Pissenlit||Pissenlit dent-de lion|Taraxacum officinale|Taraxacum dens-leonis|dandelion|Asteraceae||solitaire||jaune||||CLOT|>10||simple dentée|à la base|glabre|glabre|
||Plantain lancéolé|Herbe à cinq côtes|Plantain étroit|Plantago lanceolata||English plantain|Plantaginaceae||groupe||blanc||||PSLE|4||simple entière|à la base|pubescente|pubescente2|
||Platanthère à deux feuilles|||Platanthera bifolia||lesser butterfly-orchid|Orchidaceae||groupe||blanc|||orchidée, éperon, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Platanthère verdâtre||Platanthère à fleurs verdâtres|Platanthera chlorantha||Greater Butterfly-orchid|Orchidaceae||groupe||blanc|vert||orchidée, éperon, tachetée|PSI|6||simple entière|alternes|glabre|glabre|
||Polygala commun||Polygale commun|Polygala vulgaris||common milkwort|Polygalaceae||groupe||rose|bleu|||PSLI|1-3||simple entière|alternes|pubescente|glabre, pubescente2|
||Populage des marais|Souci d'eau|Caltha des marais|Caltha palustris||marsh-marigold|Ranunculaceae||groupe, solitaire||jaune||||PSER|5, 6||simple dentée|alternes|glabre|glabre|
||Porcelle enracinée|||Hypochaeris radicata||catsear|Asteraceae||solitaire||jaune||||CLOT|>10||simple dentée|à la base|glabre|pubescente2|
||Potentille argentée|||Potentilla argentea||Hoeary Cinquefoil|Rosaceae||groupe||jaune|||échancré|PSER|4, 5||composée|alternes|pubescente|pubescente2|
||Potentille faux fraisier||Potentille stérile|Potentilla sterilis||Barren Strawberry|Rosaceae||groupe||blanc|||échancré|PSER|5||composée|alternes|pubescente|pubescente2|
||Potentille printanière|Potentille de Tabernaemontanus|Potentille de Neumann|Potentilla neumanniana|Potentilla verna|spring cinquefoil|Rosaceae||groupe||jaune|||échancré|PSER|5||composée|alternes|pubescente|pubescente2|
||Potentille rampante||Quintefeuille|Potentilla reptans||creeping cinquefoil|Rosaceae||groupe||jaune|||échancré|PSER|5||composée|alternes, opposées|pubescente|pubescente2, pubescente1|
||Potentille tormentille|Tormentille|Potentille dressée|Potentilla erecta||Tormentil|Rosaceae||groupe||jaune|||échancré|PSER|4||composée|alternes|pubescente|pubescente2|
||Primevère acaule||Primevère commune|Primula vulgaris||primrose|Primulaceae||solitaire||blanc|jaune||échancré, tachetée|PSLE|5||simple dentée|à la base|pubescente|pubescente1|
||Primevère élevée|Coucou élevé|Primevère des bois|Primula elatior||oxlip|Primulaceae||groupe||jaune|||échancré, tachetée|PSLE|5||simple dentée|à la base|pubescente|pubescente2|
||Primevère officinale|Primevère coucou|Coucou|Primula veris||cowslip|Primulaceae||groupe||jaune|||échancré, tachetée|PSLE|5||simple dentée|à la base|glabre|pubescente1|
||Pulicaire commune|||Pulicaria vulgaris||Small Fleabane|Asteraceae||groupe||jaune||||CTL|>10||simple dentée|alternes|pubescente|pubescente1|
||Pulicaire dysentérique||Herbe Saint-Roch|Pulicaria dysenterica||Common Fleabane|Asteraceae||groupe||jaune||||CTL|>10||simple dentée|alternes|pubescente|pubescente2|
||Pulmonaire à feuilles longues|||Pulmonaria longifolia||Narrow-leaved Lungwort|Boraginaceae||groupe||rose|bleu|||PSLE|5||simple entière|alternes|pubescente|pubescente2|
||Radis ravenelle|Ravenelle|Radis sauvage|Raphanus raphanistrum||wild radish|Brassicaceae||groupe||jaune|blanc||tachetée|PSER|4||composée|alternes|glabre|pubescente1|
||Renoncule à feuilles d'ophioglosse|||Ranunculus ophioglossifolius||adder's-tongue spearwort|Ranunculaceae||solitaire||jaune||||PSER|5||simple entière|alternes|pubescente|glabre, pubescente2|
||Renoncule âcre||Bouton d'or|Ranunculus acris||meadow buttercup|Ranunculaceae||groupe, solitaire||jaune||||PSER|5||divisée|alternes|pubescente|pubescente2, pubescente1|
||Renoncule bulbeuse||Rave de saint Antoine|Ranunculus bulbosus||St Anthony's turnip|Ranunculaceae||solitaire||jaune||||PSER|5||composée|alternes|pubescente|glabre, pubescente1|
